incident_id,category,event_count,threat_level,rank_1,rank_2,rank_3,rank_4,gpt_4o_score,gpt_4o_mini_score,qwen25_score,qwen25_3b_score,gpt_4o_position,gpt_4o_mini_position,qwen25_position,qwen25_3b_position
d1a21ce0-56a8-476c-9659-b0369e60d178,Malware,31,15.100000000000001,GPT-4o-mini,Qwen2.5 3b,GPT-4o,Qwen2.5,5,7,2,6,3,1,4,2
d26b1da4-0d21-4d6e-9540-eb5871b0f4e6,Malware,6592,15.480000000000008,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,8,9,2,4,2,1,4,3
d2cca1e7-0dad-41a2-9e2b-7f86e803fd71,Malware,104,15.650000000000002,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,6,5,2,4,1,2,4,3
d2e1cb34-ce37-46f9-88e9-39f81503ed6b,Malware,58,15.350000000000001,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,6,7,4,5,2,1,4,3
d429b655-62f5-4802-9616-4b80d89c5f77,Malware,24,15.36000000000001,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,2,5,2,1,4,3
d495f4f6-1d6a-43d5-9fe8-09d20682813d,Malware,27,15.36000000000001,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,7,2,5,1,2,4,3
d49d7196-e753-4724-8d1f-e65b60873768,Malware,1752,15.0,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,GPT-4o,1,5,4,3,4,1,2,3
d4b16aef-bc22-46d5-bf72-36a292017386,Malware,1766,15.280000000000006,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,6,5,3,2,1,2,3,4
d4bad40f-790e-473f-9089-e08e0867f46f,Malware,31,15.1,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,6,2,4,1,2,4,3
d5f63e9f-e07b-47c2-8888-c411ac5f5557,Malware,1441,15.040000000000004,GPT-4o-mini,Qwen2.5 3b,GPT-4o,Qwen2.5,5,8,3,6,3,1,4,2
d7255d12-3c2a-4b6f-96cf-147136a0cc47,Malware,33,15.0,Qwen2.5 3b,GPT-4o-mini,GPT-4o,Qwen2.5,4,5,2,6,3,2,4,1
d7f2b509-1a44-4eb4-9c42-a05679f1cbec,Malware,1864,15.720000000000006,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,3,5,1,2,4,3
d858efd1-3c9c-4f78-a78a-d5a09d57badd,Malware,114,15.4,GPT-4o-mini,GPT-4o,Qwen2.5,Qwen2.5 3b,6,8,4,2,2,1,3,4
d8ab279e-edfd-44ad-9d00-5bcb519999cf,Malware,32,15.350000000000001,GPT-4o-mini,GPT-4o,Qwen2.5,Qwen2.5 3b,7,8,5,3,2,1,3,4
d8ba48be-4eb1-4ac1-9639-8f1a81d11946,Malware,2926,15.720000000000006,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,2,4,2,1,4,3
d8ca5822-7e72-4f52-a816-8cca6b48f8b9,Malware,118,15.350000000000001,GPT-4o,Qwen2.5 3b,GPT-4o-mini,Qwen2.5,8,5,3,6,1,3,4,2
da42bf9e-c949-4974-90a6-f24779bdb892,Malware,24,15.36000000000001,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,8,2,5,4,1,3,2
dba85ac4-542e-48fb-8371-8c0a8da50bee,Malware,3853,15.680000000000007,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,2,4,2,1,4,3
dbdf0f2d-39d2-42e7-a4d3-fd6f4690935a,Malware,1782,15.400000000000007,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,4,5,2,3,2,1,4,3
dbee4cff-cc20-4d3b-9fe2-454b4f170346,Malware,106,15.100000000000001,GPT-4o,Qwen2.5 3b,GPT-4o-mini,Qwen2.5,8,6,4,7,1,3,4,2
dc5efd9e-0b20-4dde-a2bf-686cfbe48f96,Malware,5407,15.560000000000006,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,2,4,2,1,4,3
dde1aa38-f9e2-4fb3-ba1e-22c40a1d8930,Malware,6252,15.520000000000005,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,6,2,3,4,1,3,2
de621b80-e2be-40da-b990-28546af59c96,Malware,453,15.100000000000001,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,7,5,3,1,1,2,3,4
de8027b9-1c42-4e46-bd72-b12a29ceaedf,Malware,3519,15.360000000000005,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,5,4,1,3,1,2,4,3
debe62cb-4760-47d1-a40f-eda3e0cafdc3,Malware,3325,15.400000000000006,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,7,2,5,1,2,4,3
ded97cdb-c12d-437c-90eb-be92e7014a7b,Malware,2703,15.040000000000006,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,2,3,1,2,4,3
e08f0a38-7b18-4fd9-992e-a57fd132901b,Malware,5642,15.480000000000006,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,GPT-4o,1,8,4,3,4,1,2,3
e0a2f709-3663-4aad-8075-77edd7695cff,Malware,33,15.0,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,5,1,3,1,2,4,3
e13b4a84-c8a5-4ff1-adbb-2d453a445e40,Malware,2791,15.240000000000006,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,7,3,5,1,2,4,3
e16fbe9b-b429-4caa-9e95-5c56f324d827,Malware,27,15.36000000000001,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,5,6,3,4,2,1,4,3
e17cae4d-ef3f-4b4b-b10c-31ca4f0eb3d7,Malware,111,15.100000000000001,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,5,2,4,4,1,3,2
e26fb2e4-ab1b-400e-b2d3-077cb2886047,Malware,28,15.36000000000001,Qwen2.5 3b,GPT-4o-mini,GPT-4o,Qwen2.5,5,6,2,7,3,2,4,1
e276696d-fd1a-4188-a8d9-98603c113639,Malware,115,15.1,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,8,6,5,3,1,2,3,4
e2974b58-020e-44dc-be7c-5ddb289b71d7,Malware,107,15.100000000000001,GPT-4o,Qwen2.5 3b,GPT-4o-mini,Qwen2.5,6,4,2,5,1,3,4,2
e2f78f6c-ce69-4e36-b024-daef11758418,Malware,2934,15.040000000000004,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,7,6,4,3,1,2,3,4
e375e0da-42b1-4e09-aab2-3f2d71c1f800,Malware,1429,15.160000000000005,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,8,4,6,4,1,3,2
e4279f48-8fb5-4ac4-abf6-8fdbb1128a23,Malware,3687,15.680000000000005,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,2,3,1,2,4,3
e49f53df-39ac-4fc3-a9b7-797d96098601,Malware,74,15.100000000000001,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,3,5,2,1,4,3
e4e6b336-567d-47c1-a908-93aafc64138a,Malware,32,15.0,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,6,8,2,4,2,1,4,3
e58728b7-199b-4636-9be1-148c043f465a,Malware,3890,15.520000000000007,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,5,7,2,4,2,1,4,3
e6a848f6-cf5c-4625-83a8-a1351f37d7ce,Malware,115,15.100000000000001,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,4,2,3,4,1,3,2
e6f1fe52-4bdc-4d75-a6a3-fea81e9a9520,Malware,170,15.25,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,5,2,4,1,2,4,3
e96c423d-f2d2-47ba-bf0d-7a7fd5f7f984,Malware,33,15.350000000000001,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,6,7,2,4,2,1,4,3
e971f9b3-0269-4a8f-9b14-51062ea8c809,Malware,215,15.0,GPT-4o,Qwen2.5 3b,GPT-4o-mini,Qwen2.5,7,5,3,6,1,3,4,2
e9877e68-022b-4588-b236-bc6137c5a079,Malware,120,15.100000000000001,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,3,4,1,2,4,3
e9d57498-3d17-418d-b5a6-67f389095b11,Malware,122,15.35,GPT-4o-mini,GPT-4o,Qwen2.5,Qwen2.5 3b,6,8,5,2,2,1,3,4
ea35ccc6-3e6c-4728-b8fd-40298912ddb1,Malware,112,15.350000000000001,Qwen2.5 3b,GPT-4o-mini,Qwen2.5,GPT-4o,1,6,4,7,4,2,3,1
ea767961-220e-4618-9eee-8edc23662fb8,Malware,138,15.15,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,7,3,5,1,2,4,3
eb2ddeb4-abee-4376-8ecd-5305e8ef45db,Malware,121,15.650000000000002,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,3,4,1,2,4,3
eb3b5f70-37b8-4782-b40a-6aea3b2b0fc0,Malware,5677,15.000000000000007,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,4,5,2,3,2,1,4,3
eb3f93e6-2a0f-4ab7-a778-2926dd87683c,Malware,101,15.100000000000001,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,3,7,4,5,4,1,3,2
eba66497-49b4-48a9-b295-98ae7d2d4b72,Malware,83,15.100000000000001,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,2,4,1,2,4,3
eca180ea-e3c6-4395-94ca-b6d48b65ee70,Malware,643,15.200000000000006,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,5,6,2,4,2,1,4,3
ed124d97-90aa-457c-926b-21b1cf8513c3,Malware,5649,15.360000000000005,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,2,3,2,1,4,3
ed3e39d8-6d67-43e3-96a3-b6d32e9bc8d3,Malware,157,15.25,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,7,5,3,2,1,2,3,4
edfb8fd4-2393-4c2e-9778-d961bfc890ba,Malware,107,15.100000000000001,GPT-4o-mini,Qwen2.5,GPT-4o,Qwen2.5 3b,6,8,7,5,3,1,2,4
ef8de12d-54f4-4b02-9445-8e0554a46c79,Malware,1025,15.360000000000007,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,3,5,2,1,4,3
ef9ecaf8-c99e-49d7-8dbe-bc0816c897be,Normal,76,15.200000000000008,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,8,3,5,4,1,3,2
efe03ed3-56c9-4957-93af-00f46441c183,Malware,103,15.100000000000001,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,5,7,2,4,2,1,4,3
f0204886-8b6e-4c26-928c-3d1686abec1d,Malware,3173,15.100000000000003,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,2,4,1,2,4,3
f1035852-44ad-4ed2-8da1-864e770b9930,Malware,285,15.200000000000005,Qwen2.5 3b,GPT-4o-mini,GPT-4o,Qwen2.5,4,5,2,6,3,2,4,1
f13f31b1-5f68-4b69-a051-e72f6ac2d029,Malware,81,15.100000000000001,GPT-4o-mini,Qwen2.5 3b,GPT-4o,Qwen2.5,5,8,2,6,3,1,4,2
f154a119-7d2b-42f0-95a9-0a02133dbfb4,Malware,28,15.36000000000001,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,7,3,5,4,1,3,2
f1986bd6-d690-45b6-82b5-183c70410cc6,Normal,521,15.200000000000008,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,2,4,1,2,4,3
f29eac34-3fd2-4565-9e99-284931dcded4,Malware,32,15.350000000000001,Qwen2.5 3b,GPT-4o,GPT-4o-mini,Qwen2.5,7,5,4,8,2,3,4,1
f3626386-2102-4f0d-9f35-0cbbd9f36b08,Malware,3609,15.000000000000005,GPT-4o-mini,GPT-4o,Qwen2.5,Qwen2.5 3b,6,7,2,1,2,1,3,4
f37d23bf-8bf2-4337-bc56-4d3c7a5e8ee1,Malware,6299,15.320000000000002,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,8,4,3,4,1,3,2
f3a523ce-cc49-4fd4-9cf9-d5893f77e244,Malware,2987,15.340000000000007,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,3,4,2,1,4,3
f4d3ed2f-70e9-417e-81f8-fdd5e1c80470,Malware,3294,15.120000000000005,GPT-4o-mini,GPT-4o,Qwen2.5,Qwen2.5 3b,7,8,4,3,2,1,3,4
f526ffff-74fa-4f38-8944-9123f1a2ba96,Malware,29,15.36000000000001,GPT-4o-mini,GPT-4o,Qwen2.5,Qwen2.5 3b,5,7,3,2,2,1,3,4
f528a21d-d41e-45c7-ab92-b211715f9b19,Malware,137,15.400000000000002,Qwen2.5 3b,GPT-4o,GPT-4o-mini,Qwen2.5,5,5,3,7,2,3,4,1
f594921a-c9a6-4d3f-a9a1-8aee5a3322aa,Malware,539,15.320000000000006,GPT-4o,Qwen2.5 3b,GPT-4o-mini,Qwen2.5,7,5,3,6,1,3,4,2
f5bf8323-83ea-4bfb-8e23-a8bcf913fa95,Malware,2769,15.199999999999998,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,5,7,2,3,2,1,4,3
f63c7397-31d6-4e7b-a09e-9278cf95160b,Normal,1823,15.355999999999998,Qwen2.5 3b,GPT-4o-mini,GPT-4o,Qwen2.5,5,6,3,7,3,2,4,1
f758d6ce-80c2-4e87-bbb4-9e2a0f937cde,Malware,903,15.0,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,7,4,6,1,2,4,3
f85df80a-6948-48ab-a0ca-597773ef940d,Malware,110,15.400000000000002,Qwen2.5 3b,GPT-4o-mini,GPT-4o,Qwen2.5,3,4,2,5,3,2,4,1
f8ab8805-a66f-45a7-a270-3120febd3c6f,Malware,92,15.350000000000001,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,7,3,6,4,1,3,2
fc9018ba-b03c-43c4-918a-747d258f165b,Malware,2428,15.040000000000003,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,2,5,2,1,4,3
fcbe60d2-91b1-4b12-8b55-08c9ff030e42,Malware,190,15.25,GPT-4o-mini,GPT-4o,Qwen2.5,Qwen2.5 3b,6,7,4,2,2,1,3,4
feb320fe-40e9-428c-be3d-3e1631ddf0dc,Malware,95,15.100000000000001,GPT-4o-mini,GPT-4o,Qwen2.5,Qwen2.5 3b,6,7,4,3,2,1,3,4
ff08c7e9-4953-421f-a68d-364b69cf5d7b,Malware,2612,15.680000000000007,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,1,3,1,2,4,3
ff2390bf-0e97-4487-8e1b-993d3a16ae37,Malware,134,15.350000000000001,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,6,7,2,4,2,1,4,3
ff4eaaac-65b3-41be-bdf4-6b20c43bfdda,Malware,93,15.1,GPT-4o,Qwen2.5 3b,GPT-4o-mini,Qwen2.5,9,5,3,6,1,3,4,2
ff509832-f471-4714-a8cb-3e9b3db4ecaf,Malware,1673,15.100000000000001,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,2,4,1,2,4,3
